network_id,ssid,bssid,scan_id,timestamp,channel,frequency,mean_rssi,strongest_rssi,observation_count,latitude,longitude,matched_access_points,residual_rmse,confidence_score,estimated_radius_m
RTS | 2c:d7:ff:06:8e:d0,RTS,2c:d7:ff:06:8e:d0,scan_536,2026-04-08 13:55:18,100.0,5500.0,-86.0,-86,1,48.889857770859194,8.698469938471623,5.0,2.3577989100733805,2.120621898092398,23.263050671536263
RTS | 2c:d7:ff:06:8e:d3,RTS,2c:d7:ff:06:8e:d3,scan_534,2026-04-08 13:55:09,100.0,5500.0,-92.0,-92,1,,,,,,36.869450645195755
RTS | 2c:d7:ff:06:8e:d3,RTS,2c:d7:ff:06:8e:d3,scan_536,2026-04-08 13:55:18,100.0,5500.0,-85.0,-85,1,48.889857770859194,8.698469938471623,5.0,2.3577989100733805,2.120621898092398,21.544346900318832
RTS-MA | 2c:d7:ff:06:72:01,RTS-MA,2c:d7:ff:06:72:01,scan_54,2026-04-08 12:49:57,6.0,2437.0,-77.0,-77,1,48.88989624777331,8.698571515914987,3.0,8.98291534232173,0.33396730189206236,11.659144011798316
RTS-MA | 2c:d7:ff:06:72:04,RTS-MA,2c:d7:ff:06:72:04,scan_59,2026-04-08 12:50:43,6.0,2437.0,-78.0,-78,1,48.889690633640775,8.698423218880016,8.0,6.173979342628648,1.2957607332378764,12.589254117941675
RTS-MA | 2c:d7:ff:06:72:11,RTS-MA,2c:d7:ff:06:72:11,scan_27,2026-04-08 12:08:31,52.0,5260.0,-93.0,-93,1,48.88968787517238,8.69781416224131,8.0,4.182687931479899,1.9126456792987367,39.810717055349734
RTS-MA | 2c:d7:ff:06:72:11,RTS-MA,2c:d7:ff:06:72:11,scan_32,2026-04-08 12:10:02,52.0,5260.0,-87.0,-87,1,48.88950003419333,8.698099301110638,17.0,7.048916155517088,2.4117182875972127,25.118864315095795
RTS-MA | 2c:d7:ff:06:72:11,RTS-MA,2c:d7:ff:06:72:11,scan_59,2026-04-08 12:50:43,52.0,5260.0,-79.0,-79,1,48.889690633640775,8.698423218880016,8.0,6.173979342628648,1.2957607332378764,13.593563908785255
RTS-MA | 2c:d7:ff:06:72:11,RTS-MA,2c:d7:ff:06:72:11,scan_538,2026-04-08 13:55:37,52.0,5260.0,-81.0,-81,1,48.8896890267428,8.698038962232072,14.0,18.299870721279298,0.7650327269099579,15.848931924611133
RTS-MA | 2c:d7:ff:06:72:14,RTS-MA,2c:d7:ff:06:72:14,scan_27,2026-04-08 12:08:31,52.0,5260.0,-94.0,-94,1,48.88968787517238,8.69781416224131,8.0,4.182687931479899,1.9126456792987367,42.986623470822764
RTS-MA | 2c:d7:ff:06:72:14,RTS-MA,2c:d7:ff:06:72:14,scan_32,2026-04-08 12:10:02,52.0,5260.0,-87.0,-87,1,48.88950003419333,8.698099301110638,17.0,7.048916155517088,2.4117182875972127,25.118864315095795
RTS-MA | 2c:d7:ff:06:72:14,RTS-MA,2c:d7:ff:06:72:14,scan_59,2026-04-08 12:50:43,52.0,5260.0,-79.0,-79,1,48.889690633640775,8.698423218880016,8.0,6.173979342628648,1.2957607332378764,13.593563908785255
RTS-MA | 2c:d7:ff:06:72:14,RTS-MA,2c:d7:ff:06:72:14,scan_538,2026-04-08 13:55:37,52.0,5260.0,-80.0,-80,1,48.8896890267428,8.698038962232072,14.0,18.299870721279298,0.7650327269099579,14.677992676220699
RTS-MA | 2c:d7:ff:06:8e:d1,RTS-MA,2c:d7:ff:06:8e:d1,scan_534,2026-04-08 13:55:09,100.0,5500.0,-93.0,-93,1,,,,,,39.810717055349734
RTS-MA | 2c:d7:ff:06:8e:d1,RTS-MA,2c:d7:ff:06:8e:d1,scan_536,2026-04-08 13:55:18,100.0,5500.0,-86.0,-86,1,48.889857770859194,8.698469938471623,5.0,2.3577989100733805,2.120621898092398,23.263050671536263
RTS-MA | 2c:d7:ff:06:8e:d4,RTS-MA,2c:d7:ff:06:8e:d4,scan_531,2026-04-08 13:54:48,100.0,5500.0,-94.0,-94,1,48.88990776266639,8.698767361926699,8.0,22.299792502905362,0.3587477326956163,42.986623470822764
RTS-MA | 2c:d7:ff:06:8e:d4,RTS-MA,2c:d7:ff:06:8e:d4,scan_536,2026-04-08 13:55:18,100.0,5500.0,-86.0,-86,1,48.889857770859194,8.698469938471623,5.0,2.3577989100733805,2.120621898092398,23.263050671536263
RUT240_F0B2 | 00:1e:42:3f:f0:b2,RUT240_F0B2,00:1e:42:3f:f0:b2,scan_294,2026-04-08 13:27:04,6.0,2437.0,-77.0,-77,1,48.89089023415313,8.701814559869424,4.0,14.032889691543152,0.2850446406922574,11.659144011798316
RUT956_E7DE | 20:97:27:66:e7:de,RUT956_E7DE,20:97:27:66:e7:de,scan_78,2026-04-08 12:53:31,9.0,2452.0,-72.0,-72,1,48.89024855769022,8.699370727742918,12.0,40.73174709434302,0.2946104907360236,7.943282347242816
RUT956_E7DE | 20:97:27:66:e7:de,RUT956_E7DE,20:97:27:66:e7:de,scan_80,2026-04-08 12:53:49,9.0,2452.0,-66.0,-66,1,48.890171705855195,8.69911819603819,15.0,42.67158479379532,0.3515219805518234,5.011872336272722
RVN-SW01 | e8:df:70:91:be:6c,RVN-SW01,e8:df:70:91:be:6c,scan_186,2026-04-08 13:12:21,11.0,2462.0,-75.0,-75,1,48.89148706443924,8.699890313556294,7.0,10.110268782859682,0.6923653713210238,10.0
RVN-SW01 | e8:df:70:91:be:6d,RVN-SW01,e8:df:70:91:be:6d,scan_140,2026-04-08 13:04:39,36.0,5180.0,-92.0,-92,1,,,,,,36.869450645195755
RVN-SW01 | e8:df:70:91:be:6d,RVN-SW01,e8:df:70:91:be:6d,scan_170,2026-04-08 13:11:04,36.0,5180.0,-77.0,-77,1,48.891392450435745,8.699294583409792,5.0,4.926684087526637,1.0148813910473748,11.659144011798316
RVN-SW01 | e8:df:70:91:be:6d,RVN-SW01,e8:df:70:91:be:6d,scan_176,2026-04-08 13:11:29,36.0,5180.0,-71.0,-71,1,48.89142562877122,8.699549076731532,5.0,18.014678912256105,0.27755143593474213,7.3564225445964135
R_Chrome | 02:8d:cb:66:5b:00,R_Chrome,02:8d:cb:66:5b:00,scan_238,2026-04-08 13:21:46,52.0,5260.0,-81.0,-81,1,48.89135873200768,8.70115010560184,10.0,7.966656814117724,1.2552316778951724,15.848931924611133
R_Corporate | 0a:8d:cb:66:5b:00,R_Corporate,0a:8d:cb:66:5b:00,scan_242,2026-04-08 13:22:07,52.0,5260.0,-81.0,-81,1,48.891414832517164,8.70114248470891,3.0,0.8121680903193376,3.0,15.848931924611133
R_Guest | 0e:8d:cb:66:5b:00,R_Guest,0e:8d:cb:66:5b:00,scan_241,2026-04-08 13:22:00,52.0,5260.0,-88.0,-88,1,48.891372338197755,8.701178447605594,7.0,6.500504474691679,1.0768395018037447,27.12272579332028
R_Guest | 0e:8d:cb:66:5b:00,R_Guest,0e:8d:cb:66:5b:00,scan_242,2026-04-08 13:22:07,52.0,5260.0,-83.0,-83,1,48.891414832517164,8.70114248470891,3.0,0.8121680903193376,3.0,18.478497974222908
R_Kiosk | 1e:8d:cb:66:5b:00,R_Kiosk,1e:8d:cb:66:5b:00,scan_238,2026-04-08 13:21:46,52.0,5260.0,-83.0,-83,1,48.89135873200768,8.70115010560184,10.0,7.966656814117724,1.2552316778951724,18.478497974222908
RaPOS-FUTARI | 98:ba:5f:84:92:32,RaPOS-FUTARI,98:ba:5f:84:92:32,scan_396,2026-04-08 13:36:03,11.0,2462.0,-67.0,-67,1,48.89098685711223,8.70005194647858,10.0,15.643983986188797,0.6392233595245587,5.411695265464636
RaPOS-FUTARI | 98:ba:5f:84:92:32,RaPOS-FUTARI,98:ba:5f:84:92:32,scan_487,2026-04-08 13:50:15,11.0,2462.0,-62.0,-62,1,,,,,,3.686945064519575
RaPOS-FUTARI | 98:ba:5f:84:92:33,RaPOS-FUTARI,98:ba:5f:84:92:33,scan_333,2026-04-08 13:31:22,40.0,5200.0,-93.0,-93,1,48.89033925276907,8.700367910261683,24.0,21.839192866678733,1.098941712109614,39.810717055349734
RaPOS-FUTARI | 98:ba:5f:84:92:33,RaPOS-FUTARI,98:ba:5f:84:92:33,scan_337,2026-04-08 13:31:44,40.0,5200.0,-88.0,-88,1,48.89032368991424,8.699686428298838,19.0,44.1579984948209,0.43027312486159053,27.12272579332028
RaPOS-FUTARI | 98:ba:5f:84:92:33,RaPOS-FUTARI,98:ba:5f:84:92:33,scan_341,2026-04-08 13:31:51,40.0,5200.0,-81.0,-81,1,48.89072849483904,8.700283626795647,5.0,30.851265219424544,0.16206790757002423,15.848931924611133
RaPOS-FUTARI | 98:ba:5f:84:92:33,RaPOS-FUTARI,98:ba:5f:84:92:33,scan_382,2026-04-08 13:34:58,40.0,5200.0,-92.0,-92,1,48.89097243930134,8.699277090720031,11.0,18.340463207145905,0.5997667493869033,36.869450645195755
RaPOS-FUTARI | 98:ba:5f:84:92:33,RaPOS-FUTARI,98:ba:5f:84:92:33,scan_390,2026-04-08 13:35:32,40.0,5200.0,-87.0,-87,1,48.89088064438675,8.69946322390744,3.0,15.111432531561144,0.19852518904043795,25.118864315095795
RaPOS-FUTARI | 98:ba:5f:84:92:33,RaPOS-FUTARI,98:ba:5f:84:92:33,scan_393,2026-04-08 13:35:46,40.0,5200.0,-81.0,-81,1,48.89083006985331,8.699871555985863,5.0,7.255747893512225,0.6891088380387063,15.848931924611133
RaPOS-FUTARI | 98:ba:5f:84:92:33,RaPOS-FUTARI,98:ba:5f:84:92:33,scan_395,2026-04-08 13:36:01,40.0,5200.0,-76.0,-76,1,48.890996664025245,8.700196075023868,12.0,14.319017030285153,0.8380463529458508,10.7977516232771
RaPOS-FUTARI | 98:ba:5f:84:92:33,RaPOS-FUTARI,98:ba:5f:84:92:33,scan_396,2026-04-08 13:36:03,40.0,5200.0,-70.0,-70,1,48.89098685711223,8.70005194647858,10.0,15.643983986188797,0.6392233595245587,6.812920690579613
RaPOS-FUTARI | 98:ba:5f:84:92:33,RaPOS-FUTARI,98:ba:5f:84:92:33,scan_397,2026-04-08 13:36:08,40.0,5200.0,-64.0,-64,1,48.890791143562524,8.699861769422723,5.0,18.43233197580346,0.2712624754460593,4.298662347082277
RaPOS-FUTARI | 98:ba:5f:84:92:33,RaPOS-FUTARI,98:ba:5f:84:92:33,scan_437,2026-04-08 13:40:19,40.0,5200.0,-86.0,-86,1,48.8908618005904,8.701056250009247,10.0,24.275514568842816,0.4119377149201533,23.263050671536263
Ratssaal_Medientechnik | 60:22:32:70:83:d6,Ratssaal_Medientechnik,60:22:32:70:83:d6,scan_303,2026-04-08 13:27:42,1.0,2412.0,-82.0,-82,1,,,,,,17.11328304161781
Ratssaal_Medientechnik | 60:22:32:70:83:d7,Ratssaal_Medientechnik,60:22:32:70:83:d7,scan_287,2026-04-08 13:26:27,44.0,5220.0,-94.0,-94,1,,,,,,42.986623470822764
Ratssaal_Medientechnik | 60:22:32:70:83:d7,Ratssaal_Medientechnik,60:22:32:70:83:d7,scan_289,2026-04-08 13:26:35,44.0,5220.0,-89.0,-89,1,48.891029869736805,8.702057284183105,8.0,4.301073004757754,1.8600009790930248,29.286445646252357
Ratssaal_Medientechnik | 60:22:32:70:a1:52,Ratssaal_Medientechnik,60:22:32:70:a1:52,scan_453,2026-04-08 13:41:58,1.0,2412.0,-84.0,-84,1,,,,,,19.952623149688797
Ratssaal_Medientechnik | 60:22:32:70:a1:53,Ratssaal_Medientechnik,60:22:32:70:a1:53,scan_270,2026-04-08 13:24:55,44.0,5220.0,-90.0,-90,1,48.891343515722525,8.701713675674842,9.0,14.892326183174186,0.6043380926056052,31.622776601683793
Ratssaal_Medientechnik | 60:22:32:70:a1:53,Ratssaal_Medientechnik,60:22:32:70:a1:53,scan_280,2026-04-08 13:25:44,44.0,5220.0,-80.0,-80,1,48.89127992372926,8.701863683432352,7.0,12.446226809789165,0.5624194470322832,14.677992676220699
Ratssaal_Medientechnik | 70:a7:41:e1:b5:da,Ratssaal_Medientechnik,70:a7:41:e1:b5:da,scan_287,2026-04-08 13:26:27,6.0,2437.0,-77.0,-77,1,,,,,,11.659144011798316
Ratssaal_Medientechnik | 70:a7:41:e1:b5:da,Ratssaal_Medientechnik,70:a7:41:e1:b5:da,scan_289,2026-04-08 13:26:35,6.0,2437.0,-72.0,-72,1,48.891029869736805,8.702057284183105,8.0,4.301073004757754,1.8600009790930248,7.943282347242816
Ratssaal_Medientechnik | 70:a7:41:e1:b5:db,Ratssaal_Medientechnik,70:a7:41:e1:b5:db,scan_270,2026-04-08 13:24:55,44.0,5220.0,-93.0,-93,1,48.891343515722525,8.701713675674842,9.0,14.892326183174186,0.6043380926056052,39.810717055349734
Ratssaal_Medientechnik | 70:a7:41:e1:b5:db,Ratssaal_Medientechnik,70:a7:41:e1:b5:db,scan_281,2026-04-08 13:25:52,44.0,5220.0,-84.0,-84,1,48.891178620880325,8.701770579071047,10.0,7.912981852666032,1.263746105601242,19.952623149688797
Ratssaal_Medientechnik | 70:a7:41:e1:b5:db,Ratssaal_Medientechnik,70:a7:41:e1:b5:db,scan_289,2026-04-08 13:26:35,44.0,5220.0,-77.0,-77,1,48.891029869736805,8.702057284183105,8.0,4.301073004757754,1.8600009790930248,11.659144011798316
Raum T1 2.24 | 74:4c:a1:56:de:85,Raum T1 2.24,74:4c:a1:56:de:85,scan_01,2026-04-08 11:32:48,36.0,5180.0,-91.0,-91,1,48.87857468932462,8.715884222781341,4.0,0.7427577504572096,4.0,34.14548873833603
Raum T1 2.24 | 74:4c:a1:56:de:85,Raum T1 2.24,74:4c:a1:56:de:85,scan_04,2026-04-08 11:33:11,36.0,5180.0,-86.0,-86,1,48.87861666485961,8.715649833996656,5.0,1.8641569927116743,2.682177530942181,23.263050671536263
Raum T1 2.24 | 74:4c:a1:56:de:85,Raum T1 2.24,74:4c:a1:56:de:85,scan_05,2026-04-08 11:33:34,36.0,5180.0,-79.0,-79,1,48.878722429894225,8.715537595039015,5.0,0.5254626385789318,5.0,13.593563908785255
Raum T1 2.24 | 74:4c:a1:56:de:85,Raum T1 2.24,74:4c:a1:56:de:85,scan_623,2026-04-08 14:12:26,36.0,5180.0,-87.0,-87,1,,,,,,25.118864315095795
Redmi 10C | ee:45:53:71:b2:c4,Redmi 10C,ee:45:53:71:b2:c4,scan_320,2026-04-08 13:29:45,2.0,2417.0,-85.0,-85,1,48.890363152624204,8.700491076175915,3.0,33.05601356559139,0.09075504504036006,21.544346900318832
Redmi 10C | ee:45:53:71:b2:c4,Redmi 10C,ee:45:53:71:b2:c4,scan_330,2026-04-08 13:31:00,2.0,2417.0,-77.0,-77,1,48.89023412900729,8.700429864980787,15.0,26.998418008209942,0.5555881087343212,11.659144011798316
Redmi 10C | ee:45:53:71:b2:c4,Redmi 10C,ee:45:53:71:b2:c4,scan_513,2026-04-08 13:53:14,2.0,2417.0,-79.0,-79,1,48.8901510809221,8.699628539021747,3.0,14.651682345736825,0.20475464381555508,13.593563908785255
Redmi 10C | ee:45:53:71:b2:c4,Redmi 10C,ee:45:53:71:b2:c4,scan_519,2026-04-08 13:53:31,2.0,2417.0,-73.0,-73,1,48.88930088581918,8.700848191515044,5.0,228.25933022527994,0.021904909626543033,8.576958985908941
Redmi 12 | d6:fa:3f:5a:7c:96,Redmi 12,d6:fa:3f:5a:7c:96,scan_186,2026-04-08 13:12:21,4.0,2427.0,-71.0,-71,1,48.89148706443924,8.699890313556294,7.0,10.110268782859682,0.6923653713210238,7.3564225445964135
Redmi 12 | d6:fa:3f:5a:7c:96,Redmi 12,d6:fa:3f:5a:7c:96,scan_187,2026-04-08 13:12:24,4.0,2427.0,-65.0,-65,1,48.89153064494775,8.699537092185098,9.0,4.831807406789055,1.8626570229919177,4.641588833612778
Redmi Note 11 | b6:58:d2:e2:54:4c,Redmi Note 11,b6:58:d2:e2:54:4c,scan_90,2026-04-08 12:55:21,7.0,2442.0,-89.0,-89,1,48.89079271092365,8.699031056081369,7.0,11.982394665258566,0.5841904056369978,29.286445646252357
Redmi Note 11 | b6:58:d2:e2:54:4c,Redmi Note 11,b6:58:d2:e2:54:4c,scan_126,2026-04-08 13:01:55,7.0,2442.0,-75.0,-75,1,,,,,,10.0
Redmi Note 11 | b6:58:d2:e2:54:4c,Redmi Note 11,b6:58:d2:e2:54:4c,scan_128,2026-04-08 13:02:16,7.0,2442.0,-69.0,-69,1,,,,,,6.309573444801933
Redmi Note 12 Pro | c6:1c:e6:46:ad:73,Redmi Note 12 Pro,c6:1c:e6:46:ad:73,scan_510,2026-04-08 13:53:05,1.0,2412.0,-56.0,-56,1,48.89018849817234,8.699639315800741,3.0,2.8789930544628137,1.0420309959934115,3.0
Redmi Note 14 Pro+ 5G | c6:ba:ae:72:dc:f6,Redmi Note 14 Pro+ 5G,c6:ba:ae:72:dc:f6,scan_529,2026-04-08 13:54:39,40.0,5200.0,-86.0,-86,1,48.8900767226516,8.69873997349208,5.0,5.419474343052189,0.9225987030292047,23.263050671536263
Regionalverband Gastzugang | ea:df:70:91:be:6c,Regionalverband Gastzugang,ea:df:70:91:be:6c,scan_174,2026-04-08 13:11:21,11.0,2462.0,-79.0,-79,1,48.891346479000276,8.699571261976796,15.0,13.703471459074898,1.094613145639567,13.593563908785255
Regionalverband Gastzugang | ea:df:70:91:be:6c,Regionalverband Gastzugang,ea:df:70:91:be:6c,scan_186,2026-04-08 13:12:21,11.0,2462.0,-74.0,-74,1,48.89148706443924,8.699890313556294,7.0,10.110268782859682,0.6923653713210238,9.261187281287935
Regionalverband Gastzugang | ea:df:70:91:be:6d,Regionalverband Gastzugang,ea:df:70:91:be:6d,scan_131,2026-04-08 13:02:53,36.0,5180.0,-91.0,-91,1,,,,,,34.14548873833603
Regionalverband Gastzugang | ea:df:70:91:be:6d,Regionalverband Gastzugang,ea:df:70:91:be:6d,scan_166,2026-04-08 13:10:45,36.0,5180.0,-82.0,-82,1,48.89139097220534,8.699470487917072,4.0,5.308984075260471,0.7534398188609656,17.11328304161781
Regionalverband Gastzugang | ea:df:70:91:be:6d,Regionalverband Gastzugang,ea:df:70:91:be:6d,scan_170,2026-04-08 13:11:04,36.0,5180.0,-77.0,-77,1,48.891392450435745,8.699294583409792,5.0,4.926684087526637,1.0148813910473748,11.659144011798316
Regionalverband Gastzugang | ea:df:70:91:be:6d,Regionalverband Gastzugang,ea:df:70:91:be:6d,scan_176,2026-04-08 13:11:29,36.0,5180.0,-71.0,-71,1,48.89142562877122,8.699549076731532,5.0,18.014678912256105,0.27755143593474213,7.3564225445964135
Reiling | d6:21:f9:76:12:0f,Reiling,d6:21:f9:76:12:0f,scan_09,2026-04-08 11:34:41,36.0,5180.0,-90.0,-90,1,,,,,,31.622776601683793
Reisebuero Bauer | 3c:37:12:af:42:c3,Reisebuero Bauer,3c:37:12:af:42:c3,scan_540,2026-04-08 13:55:55,36.0,5180.0,-91.0,-91,1,48.88978312410153,8.698145217465783,6.0,8.06991244066649,0.7435024907785075,34.14548873833603
ReuchlinApo | 94:18:65:4e:30:96,ReuchlinApo,94:18:65:4e:30:96,scan_241,2026-04-08 13:22:00,4.0,2427.0,-76.0,-76,1,48.891372338197755,8.701178447605594,7.0,6.500504474691679,1.0768395018037447,10.7977516232771
ReuchlinApo | 94:18:65:4e:30:96,ReuchlinApo,94:18:65:4e:30:96,scan_248,2026-04-08 13:22:43,4.0,2427.0,-67.0,-67,1,,,,,,5.411695265464636
ReuchlinApo | 94:18:65:4e:30:97,ReuchlinApo,94:18:65:4e:30:97,scan_250,2026-04-08 13:22:53,44.0,5220.0,-82.0,-82,1,,,,,,17.11328304161781
ReuchlinApo | 94:18:65:4e:30:97,ReuchlinApo,94:18:65:4e:30:97,scan_253,2026-04-08 13:23:20,44.0,5220.0,-72.0,-72,1,48.89133123002326,8.701488495427668,7.0,5.164569276321822,1.3553889250925806,7.943282347242816
Rialto_Intern | 64:cc:22:12:bd:35,Rialto_Intern,64:cc:22:12:bd:35,scan_472,2026-04-08 13:46:56,36.0,5180.0,-86.0,-86,1,,,,,,23.263050671536263
Rialto_Unifi | d8:b3:70:a1:c7:f7,Rialto_Unifi,d8:b3:70:a1:c7:f7,scan_319,2026-04-08 13:29:36,6.0,2437.0,-71.0,-71,1,,,,,,7.3564225445964135
Rialto_Unifi | d8:b3:70:a1:c7:f7,Rialto_Unifi,d8:b3:70:a1:c7:f7,scan_463,2026-04-08 13:43:47,6.0,2437.0,-65.0,-65,1,,,,,,4.641588833612778
Rialto_Unifi | d8:b3:70:a2:c7:f7,Rialto_Unifi,d8:b3:70:a2:c7:f7,scan_207,2026-04-08 13:14:20,149.0,5745.0,-90.0,-90,1,48.890982202623,8.700412496048546,9.0,29.808785218001283,0.3019244136981796,31.622776601683793
Rialto_Unifi | d8:b3:70:a2:c7:f7,Rialto_Unifi,d8:b3:70:a2:c7:f7,scan_227,2026-04-08 13:15:49,149.0,5745.0,-82.0,-82,1,48.891262943571235,8.700722731824566,16.0,30.40001073423642,0.5263156036317065,17.11328304161781
Rialto_Unifi | d8:b3:70:a2:c7:f7,Rialto_Unifi,d8:b3:70:a2:c7:f7,scan_282,2026-04-08 13:25:59,149.0,5745.0,-90.0,-90,1,48.89107646784688,8.701657485623805,8.0,16.35498472628309,0.48914750664020445,31.622776601683793
Rialto_Unifi | d8:b3:70:a2:c7:f7,Rialto_Unifi,d8:b3:70:a2:c7:f7,scan_308,2026-04-08 13:28:04,149.0,5745.0,-85.0,-85,1,,,,,,21.544346900318832
Rialto_Unifi | d8:b3:70:a2:c7:f7,Rialto_Unifi,d8:b3:70:a2:c7:f7,scan_314,2026-04-08 13:28:51,149.0,5745.0,-79.0,-79,1,48.89040750748579,8.700935736306633,10.0,27.795372502530665,0.3597721167107776,13.593563908785255
Rialto_Unifi | d8:b3:70:a2:c7:f7,Rialto_Unifi,d8:b3:70:a2:c7:f7,scan_317,2026-04-08 13:29:20,149.0,5745.0,-68.0,-68,1,48.8904449371074,8.700854119847756,8.0,32.26713444882134,0.2479302899576887,5.843414133735177
Rialto_Unifi | d8:b3:70:a2:c7:f7,Rialto_Unifi,d8:b3:70:a2:c7:f7,scan_318,2026-04-08 13:29:30,149.0,5745.0,-61.0,-61,1,48.89051207525885,8.701191761196618,3.0,20.954851685858774,0.14316493597635566,3.4145488738336014
Rialto_Unifi | d8:b3:70:ae:c9:ef,Rialto_Unifi,d8:b3:70:ae:c9:ef,scan_314,2026-04-08 13:28:51,36.0,5180.0,-89.0,-89,1,48.89040750748579,8.700935736306633,10.0,27.795372502530665,0.3597721167107776,29.286445646252357
Rialto_Unifi | d8:b3:70:ae:c9:ef,Rialto_Unifi,d8:b3:70:ae:c9:ef,scan_317,2026-04-08 13:29:20,36.0,5180.0,-83.0,-83,1,48.8904449371074,8.700854119847756,8.0,32.26713444882134,0.2479302899576887,18.478497974222908
Rialto_Unifi_Guest | de:b3:70:a1:c7:f7,Rialto_Unifi_Guest,de:b3:70:a1:c7:f7,scan_314,2026-04-08 13:28:51,6.0,2437.0,-81.0,-81,1,48.89040750748579,8.700935736306633,10.0,27.795372502530665,0.3597721167107776,15.848931924611133
Rialto_Unifi_Guest | de:b3:70:a1:c7:f7,Rialto_Unifi_Guest,de:b3:70:a1:c7:f7,scan_319,2026-04-08 13:29:36,6.0,2437.0,-69.0,-69,1,,,,,,6.309573444801933
Rialto_Unifi_Guest | de:b3:70:a2:c7:f7,Rialto_Unifi_Guest,de:b3:70:a2:c7:f7,scan_207,2026-04-08 13:14:20,149.0,5745.0,-90.0,-90,1,48.890982202623,8.700412496048546,9.0,29.808785218001283,0.3019244136981796,31.622776601683793
Rialto_Unifi_Guest | de:b3:70:a2:c7:f7,Rialto_Unifi_Guest,de:b3:70:a2:c7:f7,scan_227,2026-04-08 13:15:49,149.0,5745.0,-82.0,-82,1,48.891262943571235,8.700722731824566,16.0,30.40001073423642,0.5263156036317065,17.11328304161781
Rialto_Unifi_Guest | de:b3:70:a2:c7:f7,Rialto_Unifi_Guest,de:b3:70:a2:c7:f7,scan_282,2026-04-08 13:25:59,149.0,5745.0,-89.0,-89,1,48.89107646784688,8.701657485623805,8.0,16.35498472628309,0.48914750664020445,29.286445646252357
Rialto_Unifi_Guest | de:b3:70:a2:c7:f7,Rialto_Unifi_Guest,de:b3:70:a2:c7:f7,scan_308,2026-04-08 13:28:04,149.0,5745.0,-86.0,-86,1,,,,,,23.263050671536263
Rialto_Unifi_Guest | de:b3:70:a2:c7:f7,Rialto_Unifi_Guest,de:b3:70:a2:c7:f7,scan_314,2026-04-08 13:28:51,149.0,5745.0,-79.0,-79,1,48.89040750748579,8.700935736306633,10.0,27.795372502530665,0.3597721167107776,13.593563908785255
Rialto_Unifi_Guest | de:b3:70:a2:c7:f7,Rialto_Unifi_Guest,de:b3:70:a2:c7:f7,scan_317,2026-04-08 13:29:20,149.0,5745.0,-67.0,-67,1,48.8904449371074,8.700854119847756,8.0,32.26713444882134,0.2479302899576887,5.411695265464636
Rialto_Unifi_Guest | de:b3:70:a2:c7:f7,Rialto_Unifi_Guest,de:b3:70:a2:c7:f7,scan_318,2026-04-08 13:29:30,149.0,5745.0,-61.0,-61,1,48.89051207525885,8.701191761196618,3.0,20.954851685858774,0.14316493597635566,3.4145488738336014
Rialto_Unifi_Guest | de:b3:70:ae:c9:ef,Rialto_Unifi_Guest,de:b3:70:ae:c9:ef,scan_295,2026-04-08 13:27:07,36.0,5180.0,-91.0,-91,1,,,,,,34.14548873833603
Rialto_Unifi_Guest | de:b3:70:ae:c9:ef,Rialto_Unifi_Guest,de:b3:70:ae:c9:ef,scan_317,2026-04-08 13:29:20,36.0,5180.0,-83.0,-83,1,48.8904449371074,8.700854119847756,8.0,32.26713444882134,0.2479302899576887,18.478497974222908
Rojava | 5e:8d:92:a8:33:2f,Rojava,5e:8d:92:a8:33:2f,scan_157,2026-04-08 13:08:21,12.0,2467.0,-86.0,-86,1,,,,,,23.263050671536263
S25 Ultra на Galina | 3a:a4:d2:90:a5:2c,S25 Ultra на Galina,3a:a4:d2:90:a5:2c,scan_214,2026-04-08 13:14:47,1.0,2412.0,-73.0,-73,1,48.89142124448426,8.700462609482985,11.0,21.604052985190425,0.509163720693543,8.576958985908941
SBF-AiP-5G | 04:d4:c4:40:41:2c,SBF-AiP-5G,04:d4:c4:40:41:2c,scan_277,2026-04-08 13:25:31,100.0,5500.0,-94.0,-94,1,,,,,,42.986623470822764
SBF-AiP-5G | 04:d4:c4:40:41:2c,SBF-AiP-5G,04:d4:c4:40:41:2c,scan_281,2026-04-08 13:25:52,100.0,5500.0,-87.0,-87,1,48.891178620880325,8.701770579071047,10.0,7.912981852666032,1.263746105601242,25.118864315095795
SBF-AiP-5G | 04:d4:c4:40:41:2c,SBF-AiP-5G,04:d4:c4:40:41:2c,scan_284,2026-04-08 13:26:09,100.0,5500.0,-73.0,-73,1,48.89100613583251,8.701769685720047,3.0,0.43609371848802253,3.0,8.576958985908941
SBF-AiP-5G | 04:d4:c4:40:41:2c,SBF-AiP-5G,04:d4:c4:40:41:2c,scan_437,2026-04-08 13:40:19,100.0,5500.0,-89.0,-89,1,48.8908618005904,8.701056250009247,10.0,24.275514568842816,0.4119377149201533,29.286445646252357
SBF-AiP-5G | 04:d4:c4:40:41:2c,SBF-AiP-5G,04:d4:c4:40:41:2c,scan_443,2026-04-08 13:40:51,100.0,5500.0,-72.0,-72,1,48.89081140271923,8.701517178379742,14.0,14.552922101805114,0.9620061113543286,7.943282347242816
SBF-AiP-5G | 04:d4:c4:40:41:2c,SBF-AiP-5G,04:d4:c4:40:41:2c,scan_448,2026-04-08 13:41:13,100.0,5500.0,-52.0,-52,1,48.89096369465021,8.701714739886905,7.0,6.760303671342377,1.0354564440165197,3.0
